stand,kanton,jahr,stufe,schultyp,geschlecht,staatsangehoerigkeit,traegerschaft,finanzierung,anzahl
2023-09-01,zh,2010,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,öffentlich,4788
2023-09-01,zh,2010,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,öffentlich,828
2023-09-01,zh,2010,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,privat,2453
2023-09-01,zh,2010,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,privat,330
2023-09-01,zh,2010,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,öffentlich,öffentlich,16626
2023-09-01,zh,2010,Sekundarstufe II,Berufsfachschule,männlich,Ausland,öffentlich,öffentlich,3257
2023-09-01,zh,2010,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,öffentlich,2727
2023-09-01,zh,2010,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,öffentlich,610
2023-09-01,zh,2010,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,privat,1431
2023-09-01,zh,2010,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,privat,251
2023-09-01,zh,2010,Tertiärstufe,Universitäre Hochschule,weiblich,Schweiz,öffentlich,öffentlich,12219
2023-09-01,zh,2010,Tertiärstufe,Universitäre Hochschule,weiblich,Ausland,öffentlich,öffentlich,2533
2023-09-01,zh,2010,Tertiärstufe,Universitäre Hochschule,männlich,Schweiz,öffentlich,öffentlich,9388
2023-09-01,zh,2010,Tertiärstufe,Universitäre Hochschule,männlich,Ausland,öffentlich,öffentlich,2025
2023-09-01,zh,2010,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,öffentlich,öffentlich,803
2023-09-01,zh,2010,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,öffentlich,öffentlich,125
2023-09-01,zh,2010,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,öffentlich,2860
2023-09-01,zh,2010,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,öffentlich,266
2023-09-01,zh,2010,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,privat,3001
2023-09-01,zh,2010,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,privat,1131
2023-09-01,zh,2010,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,öffentlich,öffentlich,1587
2023-09-01,zh,2010,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,öffentlich,öffentlich,194
2023-09-01,zh,2010,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,öffentlich,2622
2023-09-01,zh,2010,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,öffentlich,267
2023-09-01,zh,2010,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,privat,3060
2023-09-01,zh,2010,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,privat,1333
2023-09-01,zh,2010,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,öffentlich,öffentlich,7648
2023-09-01,zh,2010,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,öffentlich,öffentlich,985
2023-09-01,zh,2010,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,privat,privat,693
2023-09-01,zh,2010,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,privat,privat,104
2023-09-01,zh,2010,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,öffentlich,öffentlich,6048
2023-09-01,zh,2010,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,öffentlich,öffentlich,738
2023-09-01,zh,2010,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,privat,privat,1342
2023-09-01,zh,2010,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,privat,privat,215
2023-09-01,zh,2009,Primarstufe 1-2,Volksschule,weiblich,Schweiz,öffentlich,öffentlich,8881
2023-09-01,zh,2009,Primarstufe 1-2,Volksschule,weiblich,Ausland,öffentlich,öffentlich,3166
2023-09-01,zh,2009,Primarstufe 1-2,Volksschule,weiblich,Schweiz,privat,privat,386
2023-09-01,zh,2009,Primarstufe 1-2,Volksschule,weiblich,Ausland,privat,privat,352
2023-09-01,zh,2009,Primarstufe 1-2,Volksschule,männlich,Schweiz,öffentlich,öffentlich,9247
2023-09-01,zh,2009,Primarstufe 1-2,Volksschule,männlich,Ausland,öffentlich,öffentlich,3223
2023-09-01,zh,2009,Primarstufe 1-2,Volksschule,männlich,Schweiz,privat,privat,453
2023-09-01,zh,2009,Primarstufe 1-2,Volksschule,männlich,Ausland,privat,privat,365
2023-09-01,zh,2009,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,86
2023-09-01,zh,2009,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,67
2023-09-01,zh,2009,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,36
2023-09-01,zh,2009,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,13
2023-09-01,zh,2009,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,188
2023-09-01,zh,2009,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,144
2023-09-01,zh,2009,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,60
2023-09-01,zh,2009,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,41
2023-09-01,zh,2009,Primarstufe 3-8,Volksschule,weiblich,Schweiz,öffentlich,öffentlich,27386
2023-09-01,zh,2009,Primarstufe 3-8,Volksschule,weiblich,Ausland,öffentlich,öffentlich,8991
2023-09-01,zh,2009,Primarstufe 3-8,Volksschule,weiblich,Schweiz,privat,privat,1051
2023-09-01,zh,2009,Primarstufe 3-8,Volksschule,weiblich,Ausland,privat,privat,847
2023-09-01,zh,2009,Primarstufe 3-8,Volksschule,männlich,Schweiz,öffentlich,öffentlich,28479
2023-09-01,zh,2009,Primarstufe 3-8,Volksschule,männlich,Ausland,öffentlich,öffentlich,9481
2023-09-01,zh,2009,Primarstufe 3-8,Volksschule,männlich,Schweiz,privat,privat,1286
2023-09-01,zh,2009,Primarstufe 3-8,Volksschule,männlich,Ausland,privat,privat,931
2023-09-01,zh,2009,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,202
2023-09-01,zh,2009,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,142
2023-09-01,zh,2009,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,190
2023-09-01,zh,2009,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,84
2023-09-01,zh,2009,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,3
2023-09-01,zh,2009,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,334
2023-09-01,zh,2009,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,251
2023-09-01,zh,2009,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,432
2023-09-01,zh,2009,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,226
2023-09-01,zh,2009,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,privat,12
2023-09-01,zh,2009,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,privat,1
2023-09-01,zh,2009,Sekundarstufe I,Volksschule,weiblich,Schweiz,öffentlich,öffentlich,11364
2023-09-01,zh,2009,Sekundarstufe I,Volksschule,weiblich,Ausland,öffentlich,öffentlich,3370
2023-09-01,zh,2009,Sekundarstufe I,Volksschule,weiblich,Schweiz,privat,privat,1014
2023-09-01,zh,2009,Sekundarstufe I,Volksschule,weiblich,Ausland,privat,privat,418
2023-09-01,zh,2009,Sekundarstufe I,Volksschule,männlich,Schweiz,öffentlich,öffentlich,11819
2023-09-01,zh,2009,Sekundarstufe I,Volksschule,männlich,Ausland,öffentlich,öffentlich,3600
2023-09-01,zh,2009,Sekundarstufe I,Volksschule,männlich,Schweiz,privat,privat,1289
2023-09-01,zh,2009,Sekundarstufe I,Volksschule,männlich,Ausland,privat,privat,491
2023-09-01,zh,2009,Sekundarstufe I,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,3161
2023-09-01,zh,2009,Sekundarstufe I,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,344
2023-09-01,zh,2009,Sekundarstufe I,Mittelschule,weiblich,Schweiz,privat,privat,179
2023-09-01,zh,2009,Sekundarstufe I,Mittelschule,weiblich,Ausland,privat,privat,35
2023-09-01,zh,2009,Sekundarstufe I,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,2817
2023-09-01,zh,2009,Sekundarstufe I,Mittelschule,männlich,Ausland,öffentlich,öffentlich,308
2023-09-01,zh,2009,Sekundarstufe I,Mittelschule,männlich,Schweiz,privat,privat,148
2023-09-01,zh,2009,Sekundarstufe I,Mittelschule,männlich,Ausland,privat,privat,26
2023-09-01,zh,2009,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,62
2023-09-01,zh,2009,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,43
2023-09-01,zh,2009,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,173
2023-09-01,zh,2009,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,40
2023-09-01,zh,2009,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,8
2023-09-01,zh,2009,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,privat,privat,1
2023-09-01,zh,2009,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,112
2023-09-01,zh,2009,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,74
2023-09-01,zh,2009,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,317
2023-09-01,zh,2009,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,98
2023-09-01,zh,2009,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,privat,18
2023-09-01,zh,2009,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,privat,4
2023-09-01,zh,2009,Sekundarstufe II,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,4575
2023-09-01,zh,2009,Sekundarstufe II,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,369
2023-09-01,zh,2009,Sekundarstufe II,Mittelschule,weiblich,Schweiz,privat,privat,643
2023-09-01,zh,2009,Sekundarstufe II,Mittelschule,weiblich,Ausland,privat,privat,318
2023-09-01,zh,2009,Sekundarstufe II,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,3283
2023-09-01,zh,2009,Sekundarstufe II,Mittelschule,männlich,Ausland,öffentlich,öffentlich,274
2023-09-01,zh,2009,Sekundarstufe II,Mittelschule,männlich,Schweiz,privat,privat,530
2023-09-01,zh,2009,Sekundarstufe II,Mittelschule,männlich,Ausland,privat,privat,340
2023-09-01,zh,2009,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,20
2023-09-01,zh,2009,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,9
2023-09-01,zh,2009,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,20
2023-09-01,zh,2009,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,3
2023-09-01,zh,2009,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,39
2023-09-01,zh,2009,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,27
2023-09-01,zh,2009,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,30
2023-09-01,zh,2009,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,13
2023-09-01,zh,2009,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,öffentlich,öffentlich,682
2023-09-01,zh,2009,Sekundarstufe II,Brückenangebot,weiblich,Ausland,öffentlich,öffentlich,400
2023-09-01,zh,2009,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,öffentlich,10
2023-09-01,zh,2009,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,privat,214
2023-09-01,zh,2009,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,privat,40
2023-09-01,zh,2009,Sekundarstufe II,Brückenangebot,männlich,Schweiz,öffentlich,öffentlich,630
2023-09-01,zh,2009,Sekundarstufe II,Brückenangebot,männlich,Ausland,öffentlich,öffentlich,324
2023-09-01,zh,2009,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,privat,84
2023-09-01,zh,2009,Sekundarstufe II,Brückenangebot,männlich,Ausland,privat,privat,9
2023-09-01,zh,2009,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,öffentlich,öffentlich,10460
2023-09-01,zh,2009,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,öffentlich,öffentlich,1866
2023-09-01,zh,2009,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,öffentlich,4608
2023-09-01,zh,2009,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,öffentlich,845
2023-09-01,zh,2009,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,privat,2493
2023-09-01,zh,2009,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,privat,393
2023-09-01,zh,2009,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,öffentlich,öffentlich,16332
2023-09-01,zh,2009,Sekundarstufe II,Berufsfachschule,männlich,Ausland,öffentlich,öffentlich,3245
2023-09-01,zh,2009,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,öffentlich,2620
2023-09-01,zh,2009,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,öffentlich,687
2023-09-01,zh,2009,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,privat,1398
2023-09-01,zh,2009,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,privat,280
2023-09-01,zh,2009,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,öffentlich,öffentlich,812
2023-09-01,zh,2009,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,öffentlich,öffentlich,151
2023-09-01,zh,2009,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,öffentlich,2861
2023-09-01,zh,2009,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,öffentlich,282
2023-09-01,zh,2009,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,privat,3961
2023-09-01,zh,2009,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,privat,551
2023-09-01,zh,2009,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,öffentlich,öffentlich,1679
2023-09-01,zh,2009,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,öffentlich,öffentlich,172
2023-09-01,zh,2009,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,öffentlich,2729
2023-09-01,zh,2009,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,öffentlich,282
2023-09-01,zh,2009,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,privat,4123
2023-09-01,zh,2009,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,privat,613
2023-09-01,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,öffentlich,öffentlich,7105
2023-09-01,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,öffentlich,öffentlich,852
2023-09-01,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,öffentlich,privat,68
2023-09-01,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,öffentlich,privat,11
2023-09-01,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,privat,privat,648
2023-09-01,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,privat,privat,106
2023-09-01,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,öffentlich,öffentlich,5515
2023-09-01,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,öffentlich,öffentlich,614
2023-09-01,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,öffentlich,privat,550
2023-09-01,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,öffentlich,privat,58
2023-09-01,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,privat,privat,1363
2023-09-01,zh,2009,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,privat,privat,193
2023-09-01,zh,2008,Primarstufe 1-2,Volksschule,weiblich,Schweiz,öffentlich,öffentlich,8568
2023-09-01,zh,2008,Primarstufe 1-2,Volksschule,weiblich,Ausland,öffentlich,öffentlich,3119
2023-09-01,zh,2008,Primarstufe 1-2,Volksschule,weiblich,Schweiz,privat,privat,300
2023-09-01,zh,2008,Primarstufe 1-2,Volksschule,weiblich,Ausland,privat,privat,248
2023-09-01,zh,2008,Primarstufe 1-2,Volksschule,männlich,Schweiz,öffentlich,öffentlich,8996
2023-09-01,zh,2008,Primarstufe 1-2,Volksschule,männlich,Ausland,öffentlich,öffentlich,3178
2023-09-01,zh,2008,Primarstufe 1-2,Volksschule,männlich,Schweiz,privat,privat,315
2023-09-01,zh,2008,Primarstufe 1-2,Volksschule,männlich,Ausland,privat,privat,263
2023-09-01,zh,2008,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,105
2023-09-01,zh,2008,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,66
2023-09-01,zh,2008,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,37
2023-09-01,zh,2008,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,11
2023-09-01,zh,2008,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,237
2023-09-01,zh,2008,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,161
2023-09-01,zh,2008,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,67
2023-09-01,zh,2008,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,36
2023-09-01,zh,2008,Primarstufe 3-8,Volksschule,weiblich,Schweiz,öffentlich,öffentlich,27349
2023-09-01,zh,2008,Primarstufe 3-8,Volksschule,weiblich,Ausland,öffentlich,öffentlich,9164
2023-09-01,zh,2008,Primarstufe 3-8,Volksschule,weiblich,Schweiz,privat,privat,1040
2023-09-01,zh,2008,Primarstufe 3-8,Volksschule,weiblich,Ausland,privat,privat,817
2023-09-01,zh,2008,Primarstufe 3-8,Volksschule,männlich,Schweiz,öffentlich,öffentlich,28535
2023-09-01,zh,2008,Primarstufe 3-8,Volksschule,männlich,Ausland,öffentlich,öffentlich,9686
2023-09-01,zh,2008,Primarstufe 3-8,Volksschule,männlich,Schweiz,privat,privat,1168
2023-09-01,zh,2008,Primarstufe 3-8,Volksschule,männlich,Ausland,privat,privat,889
2023-09-01,zh,2008,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,179
2023-09-01,zh,2008,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,133
2023-09-01,zh,2008,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,194
2023-09-01,zh,2008,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,77
2023-09-01,zh,2008,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,4
2023-09-01,zh,2008,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,282
2023-09-01,zh,2008,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,189
2023-09-01,zh,2008,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,424
2023-09-01,zh,2008,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,205
2023-09-01,zh,2008,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,privat,8
2023-09-01,zh,2008,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,privat,2
2023-09-01,zh,2008,Sekundarstufe I,Volksschule,weiblich,Schweiz,öffentlich,öffentlich,11198
2023-09-01,zh,2008,Sekundarstufe I,Volksschule,weiblich,Ausland,öffentlich,öffentlich,3523
2023-09-01,zh,2008,Sekundarstufe I,Volksschule,weiblich,Schweiz,privat,privat,1009
2023-09-01,zh,2008,Sekundarstufe I,Volksschule,weiblich,Ausland,privat,privat,433
2023-09-01,zh,2008,Sekundarstufe I,Volksschule,männlich,Schweiz,öffentlich,öffentlich,11799
2023-09-01,zh,2008,Sekundarstufe I,Volksschule,männlich,Ausland,öffentlich,öffentlich,3765
2023-09-01,zh,2008,Sekundarstufe I,Volksschule,männlich,Schweiz,privat,privat,1323
2023-09-01,zh,2008,Sekundarstufe I,Volksschule,männlich,Ausland,privat,privat,485
2023-09-01,zh,2008,Sekundarstufe I,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,3136
2023-09-01,zh,2008,Sekundarstufe I,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,323
2023-09-01,zh,2008,Sekundarstufe I,Mittelschule,weiblich,Schweiz,privat,privat,167
2023-09-01,zh,2008,Sekundarstufe I,Mittelschule,weiblich,Ausland,privat,privat,26
2023-09-01,zh,2008,Sekundarstufe I,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,2755
2023-09-01,zh,2008,Sekundarstufe I,Mittelschule,männlich,Ausland,öffentlich,öffentlich,248
2023-09-01,zh,2008,Sekundarstufe I,Mittelschule,männlich,Schweiz,privat,privat,150
2023-09-01,zh,2008,Sekundarstufe I,Mittelschule,männlich,Ausland,privat,privat,21
2023-09-01,zh,2008,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,57
2023-09-01,zh,2008,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,29
2023-09-01,zh,2008,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,156
2023-09-01,zh,2008,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,29
2023-09-01,zh,2008,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,9
2023-09-01,zh,2008,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,106
2023-09-01,zh,2008,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,68
